# warm_hash 14674142271753866389
# repetition_hashes 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389
1122 975 0
1123 68 56.7620087
1124 395 0
1125 377 0
1126 479 0
1127 49 40.4274292
1128 974 26.686573
1129 358 0
1130 358 0
1131 253 40.6338501
1132 282 0
1133 633 0
1134 278 50.628624
1135 227 0
1136 161 0
1137 829 44.9312973
1138 107 0
1139 603 37.7989807
1140 220 0
1141 528 0
1142 32 39.7243233
1143 488 26.670742
1144 1078 44.5220566
1145 2 0
1146 32 39.7243233
1147 54 0
1148 1083 0
1149 841 35.8336105
1150 205 0
1151 68 42.8299141
1152 380 0
1153 422 42.9508514
1154 47 50.0382652
1155 19 0
1156 874 0
1157 341 0
1158 958 0
1159 968 0
1160 29 0
1161 336 0
1162 0 49.7953186
1163 849 32.6096573
1164 1023 0
1165 911 38.8362083
1166 14 57.5380554
1167 333 0
1168 622 0
1169 558 50.1684799
1170 535 44.248436
1171 30 42.5610962
1172 129 0
1173 289 0
1174 9 0
1175 244 59.3147964
1176 83 56.3930511
1177 9 54.7313766
1178 607 44.2583046
1179 68 46.3286018
1180 95 0
1181 70 0
1182 773 43.1734962
1183 606 42.1795082
1184 638 27.1441631
1185 18 0
1186 251 0
1187 55 27.1885834
1188 732 50.2421112
1189 136 0
1190 76 0
1191 82 0
1192 83 0
1193 33 56.374218
1194 699 0
1195 153 0
1196 353 0
1197 558 41.2071762
1198 655 54.248394
1199 591 60.4723167
1200 33 56.374218
1201 1011 45.1755829
1202 905 54.5624847
1203 253 48.580986
1204 289 0
1205 822 56.6846504
1206 129 0
1207 309 50.5535965
1208 291 60.8100243
1209 1098 52.2702065
1210 939 49.6380653
1211 732 38.1083069
1212 994 51.6576881
1213 438 37.1581459
1214 658 36.1505814
1215 986 53.9571075
1216 197 26.6015663
1217 1046 46.7425346
1218 523 0
1219 386 53.4195404
1220 523 0
1221 243 46.5993729
1222 461 0
1223 141 41.8747559
1224 464 28.8541794
1225 211 0
1226 8 0
1227 462 0
1228 211 0
1229 408 0
1230 317 43.5779533
1231 807 38.6213913
1232 351 31.2352886
1233 565 0
1234 492 0
1235 456 0
1236 824 45.3435059
1237 243 0
1238 1042 29.32654
1239 153 0
1240 615 49.3929062
1241 80 0
1242 365 35.6382713
1243 361 0
1244 946 0
1245 43 0
1246 1087 0
1247 19 0
1248 1074 9.6575737
1249 129 0
1250 945 54.2190933
1251 943 0
1252 211 0
1253 507 0
1254 162 54.564045
1255 943 40.5022392
1256 902 0
1257 807 40.0076714
1258 671 0
1259 554 33.7087517
1260 25 0
1261 18 0
1262 19 0
1263 713 50.6536407
1264 1158 0
1265 598 43.1235504
1266 807 40.0076714
1267 945 54.2190933
1268 1083 0
1269 852 0
1270 57 0
1271 129 0
1272 277 0
1273 661 46.2972298
1274 205 0
1275 401 0
1276 1052 0
1277 33 42.9189377
1278 95 0
1279 1092 41.3361473
1280 243 0
1281 554 48.8904877
1282 718 33.7288132
1283 492 0
1284 245 0
1285 696 22.645647
1286 505 39.7221184
1287 1007 0
1288 313 51.7895279
1289 507 0
1290 499 0
1291 57 44.3666267
1292 477 0
1293 592 0
1294 171 0
